ProductName,Summary
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",nyc osm fantasticfabulous pictures quality ls vary vary good in this price range i m gone for 5 star thank you flipkart thank you so much for this camera
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",nice decent camera worth every penny got it for 19k during but billon day lightweight wifi enabled camera connect app iain google pay should be installed to use also can use mobile as remote for taking pictures when connected through wifi
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",this camer is the perfect one in this because range for photography although it has okay kind video feature but beyon that its perfect for a beginnersit can shoot in rawwhich i qs not expecting n evething is so simple to understand in thisim perfectly statisfied with camera
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",i thin it was awesome i liked very much i am a beginner i really like my camera eos 3000d nice pic clarity lite wait simple functioning i like very much
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",very good camera the blurr effect works properly here a good one for new photographers the camera is having es mode also
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",thks for fk for gud deal offer thks to seller for timely despatch and safe packing its a gud deal for this money gud for beginners i gifted it for my dad
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",amazing camera such price range display pixel is low but clearity in images we seen in mob laptops etc best camera recommended for new users better than my nikkon d3400
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",what to say just the best cam for amature photography enthusiasts i mostly use it as point and shoot during family functions and spl occasions works superb its pretty fast in taking pics in auto mode and offers all the basic modes as in most cameras but with exceptional picture clarity just go for it if you are looking for cheap camera and professional quality photos there is hardly any other camera in the market that offers the same value for money
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",thanks ekart to deliver 1 day before thanks to flipkart to shipped at time and deliver good product no any issue when open cannon picture quality is good this is for new comer on photography image quality is good
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",entry level dslr if the usage is only for family and trips then its for you worth the price capturing photos when screen is on is lagging but works perfect when shot with view finder build quality is good
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",nice but little old lens good for entry level if you got extra bucks go for a better model
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",a full featured dslr with a good quality image sensor it has all the features that are required for a mid level amateur in skilled hands it is an awesome tool
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",best entry level dslr in this range my first dslr loved it good delivery thank you flipkart
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",camera quality is the best for beginner dslr lover image quality is good not very goodthere are lots of smart features are missing at this price range so i do not recommend to who are need sone extra features at this price
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",happy with the product and quality of the image is also awesome for the beginners got free wireless head phone thanks
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",product worth for money nice clarity and amazing snaps
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",its the best dslr in the price range of below 20kits a basic modelso dont expect morebut yes its far better than point to zoom camsdoesnt have good zoo could have been betteri purchased for 18990 on big billion day saletill now i m in learning modei m just exploring all the options
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",since this is my first dslr so i give it 4 stars after using it for a day as i dont have anything to compare it with but this has got all the features that a begginer can think of though an auto flash and a metal lens mount metal being more durable could have added the fifth star to my rating picture quality is good considering 18 mp camera you cant expect more upgrade the lens if you want to have a better experience i am not much worried about the video quality as i bought this fo
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",its awesome gift always thnkful papai feel very happy its good workingand very clean photo
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",amazing camera for beginners it really allows you to learn basics of photography like shutter speed iso aperture etc i recommend every beginner to first learn how to use this one thoroughly and then move on to professional level cameras like 80d or 5d
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",the product is decent very very basic model of dslr good to start with as a beginner its not available in the market so good value to get it online through flipkart good for beginners
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",camera is good but if u are new to use it i would recommend that go for device having lcd screen it will be easy to useother wise product is good at this price
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",very good result but not for photographer in studio use studio light triger nit supported but family use best camera under 25 k
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",as like always canon is perfect in all manner super pick by this price range loved it
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",nice camera in great price good for photo passionate
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",excellent product and fast delivery by flipkart found very good and offer provided was a very good deal for beginners already 1 month over and all working in good way original product
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",terrific purchase i would like say before judging this product on the basis of looks and picture posted by others for this product wont give much exposure for whom just want to buy a dslr i would say better get some knowledge about dslr first how to operate it like what is aperture focal length and shutter speed once you have this knowledge you can do anything and everything about photography with this product
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",camera is very good to take pictures and easy to handle i am facing only problem of focus if rotate the zoom to take close photo then it is not clear may be i am not aware to set properly zoom otherwise in open area this is very good even can take photos of hills and from long distance
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",good one for a beginner functionality is really good and worth the price loving it actually but there should have been a cap for the display that would make it perfect
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",wow what an excellent product im so lucky to bought this camera is very less price and its working superbly i recommend to all who want to try dslr in beginning level this camera giving you all what you want at initial level thank you flipkart and canon
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",good quality product for the price photo quality is commendable and iinbuilt wifi is an advantage as it can be used to wirelessly use camera for capture and data transfer even the video quality is very nice at1080p
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",awesome product very good thank you flipkart for awesome discount
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",i have used many of my friends dslrs to do some photography and now since i had to buy one of my own being a newbie i went for this and boy o boy this camera is brilliantfor a beginner this wouldnt have hot any betteram completely satisfied with this purchase for i have bought it during bbd18 and at a jaw dropping prove of 17k yeahthanks flipkart
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",value for money worth buying
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",value for money good for beginnersbut to different to use as it have less buttons
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",awesome
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",awsome dslr camera
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",hasam guys lets try
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",awesome for beginners
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",nice camera
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",budget dslr for beginner
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",for beginners good camera
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",value for money
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",good producteasy to usefast deliverylove this one
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",good for beginnersu can see the picture quality
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",awesome purchase
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",this is real good gear for the begginers m adding few photos which has been taken with kit lense and also with canon 50mm prime lense this should be lil more weighty as this is very light in wait which can be the reason of lil shaky pics
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",just amazing for a beginner a fantastic camera to learn photography
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",best handy camera for beginners nice packaging and i recieved the delivery than the actual date given by the flipkart
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",best handy camera for beginners nice packaging and i recieved the delivery than the actual date given by the flipkart
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",supper
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",according to this price the camera is really awsomethe picture quality is really great worth of money
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",good productbest for beginners and price range is so goodbuilt quality is not so goodthe lens mount is built with polycarbonat so if u use a high weight lens it may damage the bodyi add some sample pic lets see
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",best for beginners
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",very good camera i love this camera
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",good for begginers
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",very good camera for general photography
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",really good one for beginners
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",fast delivery everything is fine loved it
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",this price good products
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",best camera for beginners thanks flipkart
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",nice camera
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",best for beginners
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",good camera
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",this is very good for now but any one know how much sutter click have it
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",good
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",super product
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",great
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",really nice its awesome camera for beginners
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",killer product in this price
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",best dslr in this price just go for it
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",excellent
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",nice camera
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",good one for beginners
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",nice
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",for learning purpose and make hobby fullfil is the best camera in its price range and image quality is also good worth of money here some samples i have clicked using this camera
"Canon EOS 3000D DSLR Camera 1 Camera Body, 18 - 55 mm Lens????????(Black)",spr product
